773887203121319,87
248124872735191,101
355476163705330,556
350792319810704,875
457630604924283,302
365126379535390,688
460255626096357,590
382068887932080,242
774323142941782,640
342810806296203,856
544159144117753,160
948499145874669,1021
408704931221161,691
692304546608142,930
431682759386101,793
304972638216864,1009
198767598804057,922
913644851481793,105
787743071721174,311
241678277817494,580
959026703755244,537
263025001244137,280
212647235334111,279
576835094053058,747
481274572743074,847
582100418819376,102
592510260248436,164
852647859127091,866
718600526976807,887
363304895439235,134
385337227674152,674
431173235614613,131
393930691012202,253
954337618234402,608
560404623215166,600
804741624322493,879
938573110797446,751
901462307049592,923
954141233056883,118
654458601513007,326
299973313469988,755
823863262821634,816
340145561382761,55
456457559195481,838
473236028440238,883
658044490169767,123
871688348882804,850
913789332764652,664
929146042664952,793
135336019770240,375
228322878329291,299
475747172664149,744
423575113280214,921
488723194371135,288
238478613296048,136
681811376478225,918
997212967380984,1047
527141039810777,103
592612572709739,584
544209160731782,113
314482276182855,1015
979247630354641,298
688316509391784,625
596470045152709,60
760760029064133,936
720893052773045,380
114507513142261,149
483829845497963,334
416804175845507,70
348957345945414,538
358407593202188,555
837280324536638,163
439230189422498,283
700481522772365,1003
538386493233262,145
266806639192618,713
585954539984594,211
517787551448181,936
735043671971371,600
990805796378405,681
332731730959444,631
593109832118331,281
527021459457212,340
207126305178806,91
807416364405787,273
634048735700497,61
538714089733937,596
498609775843034,762
666776987833589,306
922672686726430,635
707826456909485,312
595070374725695,95
232270437384443,608
737134588186338,819
531913698949307,129
737119078590447,860
732228193276039,312
738538718812339,285
296416894104997,924
260876770234948,117
506554937597882,821
850210854769797,211
860322098310650,600
637823080159257,765
227806340532492,218
725119404786254,766
844165188570798,124
799436465426486,60
697009991076343,765
984564836319967,102
210546921712131,850
790952548346755,593
319830647808696,708
246683402625054,377
456373904132382,386
351461760046259,1016
806108934963758,904
526136785976053,78
493499994159521,248
597340331151172,738
208988741356040,728
620503640431856,159
473894929801435,593
174915212684314,872
784954098072069,375
120904110728100,64
993687325195259,103
899532127026290,217
592754629999838,884
553981380068944,223
376884469011190,297
924904582640474,236
292617142059759,992
271554651627497,1003
727410797635936,933
886666358672896,560
736321498361540,328
602141002213288,688
771809719748984,651
338952960455523,242
192507587659542,352
201568643444843,128
392092434122611,694
599148447207870,119
517414945905476,199
766044035692713,735
941078785107632,308
443300341184250,68
346823402070468,713
560436421328490,73
501536006163735,880
280784681589384,35
121375705724183,227
996092224393239,772
210149742357837,760
158309236029176,389
272429041397616,1040
801827071762122,929
607379848945478,1055
814568121394420,37
610193757043278,1044
723178588679635,39
812833976943662,67
103213303296494,982
454563449009944,710
822535825656069,594
198574640035270,344
471517558534558,923
662707924408773,1022
518460789937223,933
636431577425283,555
183452706462477,585
558386814536018,706
411505807938618,233
354159535210511,198
232063234528472,864
313622926284798,1004
700855807169171,217
684018343580944,613
228879115529019,599
359752340481205,54
367768486429294,366
215582388193377,782
620065525521302,72
556687442535063,544
930088607049851,55
347842188093549,589
388022011615856,165
545689685721783,120
768781338614046,561
681575744563343,969
205348192298416,327
146103174584418,606
653714789805805,743
287184118368832,152
399390599639618,122
654995949567712,594
962815850126495,238
299932329191403,284
444769352385186,596
722195026539207,914
408541359549715,66
719477656798037,840
627873470255534,89
971310436419359,943
184969186013030,535
148473593376519,63
276790248754599,1024
705851467012594,603
150678786589438,218
514149757122526,313
772884277409735,873
194267703056222,911
820025714930394,80
914020541854173,694
685189466839616,757
883159609791346,570
582729360893110,321
894402988666794,637
300772207536998,86
642766432007964,877
634840195816873,304
945403935597805,237
293783035315857,596
353089625758401,528
237053931636577,939
290128619265765,338
978080882725944,338
267418231690740,119
829313740659359,595
149603613545716,86
345155103721688,961
242662193066665,627
340583254937069,231
916890213950220,926
659724911972895,315
182308205372445,663
308676233105839,667
375317101922542,831
323718301893794,831
218210560198732,290
902540792719906,358
258668555800236,1040
595030368731096,96
438532182560116,671
968296978009914,565
369971791460327,605
754255323235107,618
574314717636591,263
623470919638273,106
676739461111630,780
537633868572223,770
619221659925484,1002
675499429631012,871
241862978892360,289
778767335294411,68
499753870753401,393
427925434386731,891
982133794698685,52
544204617037968,581
996443073898526,67
169943571519302,721
143241557492400,356
940017360622220,72
336967293769333,76
169897398400681,120
976564358434846,789
424665419483775,86
735444510320543,314
339083704350973,665
558440572054189,567
196324153068315,972
844319894398031,927
538279381154550,708
295473712184559,985
527205832619751,132
761013970748888,149
721440643079439,924
153698345831519,1005
291720248421256,809
909894838739050,1002
507054907483530,608
733648929195268,37
639773638591527,839
550122457348933,649
370901954189879,689
824004147070343,99
690249582155161,743
657180027897457,891
995664952687872,748
859212011576549,625
386633244790256,145
275710049559069,392
517903797682547,923
343051720138869,73
858724037643948,383
976260317770307,207
365336675393422,726
943217351691491,133
625194283495701,953
991872714588282,1004
521997644488363,244
867733580685687,771
615505894703479,101
444597212207337,831
653521906528989,631
276602603930864,831
589096095929782,820
728420565789879,135
794067433941985,165
975753582544842,610
698505871195395,222
738125601421814,610
181125988406402,255
726391001200938,665
651179768942929,162
684250009339275,770
189383044235785,157
171742494534975,67
967092311303006,265
251859106382980,713
844869420752798,160
234580730227180,215
723470457490205,299
261245387237430,835
517728179435482,989
137089418948948,1053
450320767167826,353
419614158397324,1015
376975922209516,772
988893325445755,565
671101141158257,304
934075038511822,105
936958528500996,335
563033817144173,341
934158516105244,671
607291173006385,763
785962810679313,226
304292828428572,739
178291103243630,691
427970204488689,333
311452049293511,296
699433083895910,886
251023767233288,649
235425159983022,624
788822786021598,101
248829470406042,249
548134515808724,107
777771080637790,778
313951370789349,81
275565221000445,702
528532546220761,945
855976201334660,153
474896473438614,822
106344650075962,863
807769746389013,682
969976597119373,698
141083098673976,322
352288698083266,944
430195046749157,268
994061900511191,102
890955665091915,785
842592511080752,855
595433691286303,890
158069173938107,706
609704545135271,158
365234822456183,359
417116518950292,726
779892828284462,230
951270470419896,122
216758806924044,303
874224223200025,222
577054423726230,744
554709502524248,732
303315760723012,74
754601214245338,649
743678418055807,225
843492117392625,315
780654368785109,870
466741955535756,294
436601811211310,692
505887918865075,863
615498021938595,62
726101891229009,1011
640797147143821,215
299401022695357,153
219087790178583,392
894004142978429,976
175081079635938,89
324254546174646,744
870483666534242,798
868875858207970,139
673646402970101,354
176677893288062,256
213046618554114,224
738006726558644,991
397779768529554,912
614512047328720,258
361367180707854,1008
640840229244523,639
750983862342602,235
895225236662994,258
530822168160371,139
465574101952313,387
896673326308482,702
987669267197311,94
482618275990167,979
772665501609132,719
564765681090603,950
767914860912578,544
115350025807758,329
990961719638090,374
721659436368684,82
574041436973143,114
420603404793070,248
216358675676468,802
666365529325497,964
545126354575352,846
610569385272297,786
372308358172719,648
412724827290195,1054
156623727049001,59
774570466998541,706
921578641787186,57
241957914868223,586
508194013353194,990
358066418506676,571
566063101493760,865
845363351601048,142
907944380224310,747
908160149861061,572
590410891838906,340
546279411258362,634
583412917647572,370
391861184071559,1003
146802879728888,84
442129608466132,205
158921267708518,113
901831609802471,266
393587902161172,323
622988220656478,940
301607713538493,36
268592082466030,1043
692597198094292,56
791415055257151,381
561416660894678,115
946416487655189,248
555801607515966,807
609527478841349,792
649826634735608,373
147748395616635,610
981520398469913,1039
887824643799529,258
897941341603337,110
666222293726629,796
998307644637797,555
215979121891756,381
324459571029633,327
415038050187740,559
692636084280107,640
407824403393549,738
393996866392732,98
617555175370353,941
974502702517852,690
485830219429904,583
105299931598701,93
543241199115943,663
600631591952112,372
724369883036747,766
868918153815058,105
157848089290177,310
770118728120510,601
277093462089541,328
835692054469212,230
419304105774653,88
672971787767785,51
744973603565727,680
978874458528281,309
913478083058114,602
908439716687503,96
510011858826605,63
855424751498177,1001
932657709467522,710
623894465978406,935
253385644404171,1052
533910643412366,818
519552415233658,967
813155250456049,315
775727721345463,94
249769867740227,813
326681135061776,702
153150902060359,1000
118814713852123,997
569723156774332,771
101258405997779,141
421672487064591,653
841968110687075,813
658878482219902,251
676017602177274,701
638064169379788,1045
853268019535882,139
953710238798379,609
577428485099289,56
762883741976482,341
951398417540565,592
778155409259784,817
832260488767389,566
866141908301371,85
992762254058085,1017
621376808765395,221
692492491382005,105
355603712097738,293
472799252636481,631
335788426352027,234
498151651200374,745
268490719006530,587
155573433361531,567
696483281913207,75
296320879870281,546
642917724140723,327
911598211216736,689
135621560418526,244
789596982093158,54
631509844823989,57
459124331760093,83
185862561272781,379
924199946813511,271
318805492795177,313
180266251765762,605
337127817775582,796
115004193902174,626
583055064059382,699
216205933875291,273
232384928715246,567
448468818439209,63
433027755296671,394
642038474183338,608
398627969914548,295
586908821906909,253
901987552583387,121
354390891773689,952
242382360290996,1035
494285185011656,962
396191265371942,759
161874545992173,795
467180988292602,303
150696844403273,755
569323965346969,96
100615305002029,994
253959706689415,644
842280864542420,897
333533953031764,126
727943211785468,254
107469599564504,761
173484821190105,203
824414893650366,775
576195784955441,259
801727140520172,278
856201925683334,94
313990801136554,158
652077043351649,890
869133938545001,347
692285542022017,1029
214792378356467,346
211023358156352,750
473048595020675,86
781763791272723,911
436499985011889,251
565303435371857,127
150686436436552,84
538223909718822,281
426887345412590,646
102052810486619,888
447083218377397,269
637536256256951,341
710693391020123,932
267402255250521,134
131950880195905,884
951360562277604,84
327288205358213,139
354203321090688,1038
185746023399551,333
607997149923200,37
929744139745850,814
283576355250552,989
151348027222568,116
536273645734894,61
768629964662460,610
905828716671084,976
719459985872330,395
521643941846307,625
475846193148877,726
259430959239516,784
216243371837897,393
143454476066530,322
257434647582334,819
747774595377427,253
954144638803452,954
915981004914396,806
767219369207297,728
718447168012629,777
412460079778319,269
981419837573981,771
617100788355620,967
272878954831929,952
124836232373293,121
456526935816845,585
584659496766758,831
746682433564032,231
989723050167649,128
816944739136433,861
219721107873015,800
413150637540247,94
556106045654862,155
382657978875016,277
412790397921441,972
681151800532295,873
764091453324554,653
789155884777587,75
461703788780102,800
670805276845473,158
362215314937090,299
652090262236358,243
729507263792106,995
815436042719205,344
742403782201650,268
449880236043997,145
314645654503500,788
695774774577780,204
605119083185970,360
677838003493797,573
926186925268184,539
694147936122469,1053
606262325678868,143
268840868797404,935
234056015665631,239
911151022036068,900
385439354507848,321
434146644881861,233
882344473015479,692
787173787860131,205
147092324177589,269
752947586856725,233
331401869633401,702
737399544081062,819
114643155024621,97
775428935251895,620
241004785000929,96
309548174897466,724
340445703068691,111
381487717928606,881
600740593130716,202
475187640785152,212
864518101331003,315
833083202710851,1033
515089950795658,723
820558487977278,638
458010123025252,108
785324057929058,253
855769617647515,123
792035073023159,164
691978495795176,934
388951813209422,532
373924764527365,61
999223560814427,323
917783365699024,116
636947806253708,35
994351777937360,748
213284152973576,966
202672915140782,390
548483617393506,770
425642188323472,362
478351323807672,773
697771192813753,63
722832887964184,1048
756890048741071,146
961826528657812,801
241241594606945,682
528723397847659,628
166274861258875,1017
374318032787199,606
837228631322585,861
891141186903259,876
476577527479906,113
676584084260297,667
288556126004226,141
825844816533386,705
270626235438367,868
279235041123009,831
165036104595781,1030
624012899402546,163
501259973043035,591
392078076871037,665
719723968453552,140
348067586553204,107
413509264194010,129
745500802748157,340
867814026007481,124
627114059635282,151
991419841510622,255
287207529886701,641
873695546114323,751
320936355858910,105
798594264230316,118
973937195984904,646
452024036611687,111
637330338006794,111
352041430155591,927
610670256857468,869
671007386998783,743
636092075052765,944
510806904780885,653
352585886048589,666
612524878199442,620
293481305084701,38
295430202148779,696
932024035775337,328
407458203374935,278
706786833477982,973
474264138603958,254
236763115801311,885
954431605249906,1033
228401026718540,1011
944205612267277,1031
730992358186154,220
974866073752379,1037
887494235260321,202
427248002788058,1034
384317691620644,73
173940830437062,253
505012553303116,363
702392085269653,224
504136342041666,256
649846970815508,127
104006417544416,165
474879385402248,152
862202280558156,296
957081104642800,641
704293241883970,38
710776549847404,328
219361658911496,843
241323135359204,938
154439913411263,969
224569323146823,833
647366274560442,292
506356457850665,533
297362514165000,116
479657357955202,775
709154964546685,366
822164040113865,1050
635189938004022,242
776314386898223,359
839469415620744,547
628391195592061,268
989733825351589,994
576121980962405,205
596785998712400,1025
841119231366196,376
603120305593461,712
822896306008908,1047
995103946825219,690
709065764842112,295
404600400867509,133
850227857044515,885
145124741566327,308
719824069522680,115
735082156941040,140
162090281007057,377
337424315004519,1038
340892667909519,122
839080667067908,324
502163928128275,607
180617536358717,796
576500284422424,359
746899457976120,942
152702463978056,819
581952930587980,52
127279249646203,782
860283433642236,208
732797101022122,621
959646303846699,93
831657884131073,529
417982662243124,291
965396953828426,86
590689604632513,933
193548191952267,357
683441002724384,131
939639933775252,790
103319203686198,968
274722009738839,763
249900097708750,389
360878009258383,115
372659219622917,138
936441094813761,316
566122886282459,355
644127375038810,725
319551221464625,593
426289385135975,641
128895918723313,315
758976384512087,792
253227130674380,149
420976478531713,865
179723301259061,944
361839264366224,155
330793806296800,279
646645705430252,126
302032427040978,139
375137887209203,130
259028661730779,921
995561452498790,994
535715137568985,322
210704442252076,762
750372771121661,993
459951106085036,530
993527125981386,862
116687902169913,145
584290874537818,50
791833156690463,895
151760978477153,782
803721627323010,545
172947394137771,791
163917706561513,571
362809023543279,1053
206951669666148,766
443315876273126,935
699669698096514,855
186243121397781,941
248289769590368,622
295981676562206,567
285122490315755,632
220496112900435,888
292108596682294,539
661500551868247,237
955609833772816,225
806676103169257,613
796804139730298,618
973736429886401,110
817941022547063,258
152629053707697,661
764700452016738,617
545698900064859,886
757367101539096,261
752668744161460,813
525525470116250,943
375524933347020,641
884096539600444,164
418218718817639,592
803810096743991,119
889166654473595,711
